,id,file_path,document_page_type,text,file_name
1042,1043.0,/home/ila/Documents/repos/python-works/artificialintelligence/machine_learning/doc_classification/classifydata/ocr_samples/letter/2061521358.txt,letter,". LEO BURNETT u,s.A.
June 11, 1990
Mrs. Kay Galeatti
Philip Morris 0.5 A.
120 Park Avenue
New York, New chk 10017
Des: Kay:
5: your request, we have projected —— reconstructed might be a
better Herd -- the Philip Morris Media Inflation Rate, using the
methed adopted in 1979/50, back ta the 1975/1976 pericd.
Those projections are:
PM Media
Inf gtjon Bate
1975/1976 Arat
1975/1977 5.9
1977/1975 5.5
1975/1979 10.4
FD: the record, the previously supplied estimates of the Philip
Morr1s Medxa Inflation 55:5 are:
1979/1950 11.1?
1955/1951 12.5
1981/1982 917
1552/1553 9.4
1553/1954 3.0
1954/1955 7.8
1955/1955 5.5
1955/1957 5.5
1957/1955 4.5
1983/1939 5.4
1989/1990 7.5
Java/IQQ/ 1.5
Let me know 1: you have any questions
1 5:0
aw / 754“. N 0
1449/1447 Best Regards;
LED BURNETT (115.11. 8
E“.
M U‘
N
Rabert e. Houqhtlin, Jrr ;
v.p., Media Directer g
/Vjc
cc: Mr. Rick stirlen - PMCB.
zswstwAcﬁEanmvE.cchGu_|LuNms snsm amaze-5555 75151-25555»:
",2061521358.txt
1043,1044.0,/home/ila/Documents/repos/python-works/artificialintelligence/machine_learning/doc_classification/classifydata/ocr_samples/letter/524214868+-4869.txt,letter,"Del! RM!“ Panner
Yuu mly nm 350 inslnnlly with ill: Eclipse Myssesy Shopper Prognm!
As you may know, Eclipse lire cxlraordimry new ergnrene from R] keynoldsTabacoo Co , is
use only eigsrerse wilh
0 WV- less secondelrend smoke
evrnunlly no Ilngcring odor
e pnnicnlly no swirling
0 nnd no ashes
We-ve Iczmed lion inese lmiel'lls use ofyul rnieress lo souls ssnolsers am we alm reeline (hi!
smoking on Eclipse is a disresens rsnolung experience 50. in on cﬁ‘on so oesrer inform your
xmnking oussomers eoous inese differences, we are altering you nnd your employees on
opponuouy so panioipele in our Eclipse Myssery Shopper Progsun with she olnnee so enrn u no
mslnm cash psysuens Here is all you have so do
wneneyes s eussosnes nslo for Eclipse, you and your employees should:
L Axk ""Have you lsied Eclipse before?""
1.1mse ousrorner suys “no"" Jinn
3. Give me customer slse Eclipse usoolsure. (It's she green nod yellow brochure in use
counser displsy).
4.1'ellilse msmmu so he sure us send sne lighting insssneiious on the end inside use with
Remember. any eusionser could be lhe Eeupse Myssesy Shopperl eves rne n=xl 30 days, she
‘ Eolspse Myssery Shoppes will you eucli psnioipnung relail ousles ns lesss once Amie n lucky stare
employee will lse nwnrded ssn on lhe ipol lfhe/she simply follows rise four sseps listed nlsove
Tn help you end your slew, we love prepared reminder cards shes eon lse plnced as your check oos
uses The renunder cards lisl lire fmn sseps needed lo be followed in order so eons the m is Is
mus eoeyl
llrope you and your srolrwsll lake udyonrnge orrlus npponunily and join us in she Eelipse
Mysrery snopper Frngﬂm
Sincerely,
u.
so
es
2
o
o.
o:
m
",524214868+-4869.txt
1044,1045.0,/home/ila/Documents/repos/python-works/artificialintelligence/machine_learning/doc_classification/classifydata/ocr_samples/handwritten/506802408_506802409.txt,handwritten,"54>“
mm M
6mm M’WWW ‘ I
%w&s)v£&«?@
mmuxgsmmamuuh-
EWH‘F Why, an m.
WWW KHZ“:
saw/w cum
Gmuhz mam
W mwal
aw mummy-amm-
W/m WmWWw-huN-YWWMS—
”PF? Fatwa/4L ,Mm
wﬂMbw€dmevaWK
«W
lib—4» TAM/M mm; W‘M—
WWﬁ’WWW'W—
maﬁwwmep g
5/54 w(u&.,mhcek e
M -wu;m g
W~Mmmhiﬂmxhhﬁhlgwwc°ﬂop
Mwﬁwwmtmlqm
(wmww>
A
",506802408_506802409.txt
1045,1046.0,/home/ila/Documents/repos/python-works/artificialintelligence/machine_learning/doc_classification/classifydata/ocr_samples/handwritten/515945963+-5964.txt,handwritten,". 1 ‘
(1 A W M4441” ”if
( gﬁyaw“
if}. W/Tmég @,
Mv—M, /l/¢ 27/42
/ 1 . ; ﬁ‘“h‘/
,""ﬁ?§«xi=;s QMW/“ﬂw W W . 1'
.' fa ""9 ' W (Z’ﬂeg (44257; l
07 we ¢ WWQ,‘
7’s, 5 A/Mma
734 EchS/ﬂ/‘f [and
ﬁ/pfrdcaoé , M/ﬂ/J‘fb’
WM %
",515945963+-5964.txt
1046,1047.0,/home/ila/Documents/repos/python-works/artificialintelligence/machine_learning/doc_classification/classifydata/ocr_samples/handwritten/517726288+-6290.txt,handwritten,"' ‘
"" » ~ ‘ iii>‘,¢:”""»;“»""?:ir,sivf‘*i’ail ﬁfthfiiiaﬂ‘d 12»;
u - ‘ A » .v *
' , ~ k v , . ~mh
~, "" - zv(;'“ﬁ
1 ‘ - * f ‘ v""fly""if;gﬂ’ffff‘fjflis)?(£25;iii-innsl"";,3$2;2$gvﬂ;f~ff3§3€ﬁ'i341“
» ‘ w. ? A 2m” ﬂaw? ’ f. '.u‘ ‘ 17; W i f: i
‘awﬂwﬁug «k .- - 2
,, 3.»..,,_,,;.:>,.3,g..,, ‘ ﬂ _ . h. ‘ . E
ii; ‘_,.;-:vg-;a m;.xt=12a,.:it.-:u:aghu3:43; g_.:;:,‘:‘.z:« kw; a‘v. '
l
erMEL , A w;
nanoxawn . . m.
man-mum, TX 750614039 . ~ Mum""
\ ' m
Anmzssszavlcsnsauzmn , 3
, 0
~ \ a
P 7“ a,
“Wm mm 341m""- «8
nvsnnss'n‘muqau m zn yo or
L419!!!in|lllllllllulluulluIll||||""|||-|(L|;|g""|m|||yj ‘ /S
. 2 mm 7375 7a:
Marl”? , f,
1570 m w x run:
""Myst/[1.1.x on «sshsssc I M
mkz /
Om n’vor‘ea
”mammwmmung.“ 4\
<.m.mm._..__mm ...
u.‘.,w..mm..n.m.l > k
M155,
ﬂ»; Own“)
",517726288+-6290.txt
1047,1048.0,/home/ila/Documents/repos/python-works/artificialintelligence/machine_learning/doc_classification/classifydata/ocr_samples/handwritten/524123307+-3308.txt,handwritten,"mas/m
//,_ // / 3‘ ﬁlm/Mr
Cf, ‘ f wéwmziéyféfﬂ
7 MAW/p ﬁfe/QM,
Kay/fay, 2/41.”an
«41,1 22 jig/{mafia y {5
(aw/m 3/47 dark ”4er 4454/44, 41: / f
y/ %¢Jﬁﬁ%%w2/Mw/ I
7¢Wffw§&%wﬂ//
m . 4 7, _/ tux
jg)? {W %1ﬁ%ﬂf%f¢ . 4f/Z/M/ugm
ffZ/ﬁyww‘cﬁ 5?! Mwiyléjw
Cm of"" 44; 4, 4 a,"" [’ u; 4 ,¢/
Mmfﬁtﬂjﬂﬁiféfz
j’ﬂ/ézfszéz% MMM/ﬁézrkx¢wzﬂr J,
/%%W4¢A AWV/ZV M55 gaf/ﬂlmzzﬁg Z?
// ”xi, ﬁmzﬂ) M15 We a?
v/nz’w—uf/ W47ﬂ¢4 wfé¢4mw4w ;
dldrwaZZ/mfgaM/éﬂfzﬁmb%2gm . 3
x47; M
W;
",524123307+-3308.txt
1048,1049.0,/home/ila/Documents/repos/python-works/artificialintelligence/machine_learning/doc_classification/classifydata/ocr_samples/handwritten/523473683+-3685.txt,handwritten,"CORP-mazgmtosw
1 594/H1/Mémm ’ f 1
‘ ‘ I Q L—) W (If; [Q.f+)~ hfeo
i @1§(§E’1 [10mg
1 GMWQMMMW ‘ _
1 «649m Wm mﬁgw
; ‘ My! \ 3 mm WMJ,
1 “N 1m (mg 8 I!
7, ; 4: «13-047 OW (fmqai'r'zj ‘
. 1 97/16? ﬁK/gi??? 8 \,
1 ”VJ/j JV” L4)
ﬁfﬁfﬁ
(y [QM a
",523473683+-3685.txt
1049,1050.0,/home/ila/Documents/repos/python-works/artificialintelligence/machine_learning/doc_classification/classifydata/ocr_samples/handwritten/507865940+-5940.txt,handwritten,"‘ r » iffﬁ-
.' ’ _ 1:on yum; %ZM — ‘ “M4 “MW
""mar 5:22:51 1”; “W “W
' ' A411: .
t‘, db‘tmdéaé 557 1/3353?” x y): ,
“gm/pvt 23,7 r‘md 17x /
cﬁs*/ﬂa»gi_. , .,,ﬁ_ , , ....,,____
MM {yd/41A ﬁunmpmtzt h) 5 70 wmﬁudﬂz (WWQE
wwabmm mas. ,, ,, w‘
Jim £7141; , ,, , , 7ﬁ,
ﬁﬂppwd m; ”7‘—
M W ;> AM may W"", , ,,,,,#_
90W éjé/wﬂo Wﬁ/wmgu mMﬁZ {43,1}? mam/9
Aﬁwy daze/hm Mm? p,
51139) We @,,? inf/5; ”<2 , , , ,,,, ,
Lam dawn! Mb 5 4,45, MB “77, mm“
“W flux); mi 3 42 M7 ff; ﬁmﬁ _ 1
mdmﬁlz Mam; , , , if 7
JW'”” > . ' /5ma,&_¥/5 E
414. Jaw/amﬁwﬁgm m Wﬂu
duds] MAL Wow a— M Ada/[MW 4)? ma
wafﬂe/x M751“ own/M4 Mééaﬁ/av ad- 57mg my hiya/T.
""xmm? W4 +o/Lais by Wgauage, 44a uni—Ag.
1m awamﬂzsfw m Amp mm? W3 Maw
77? 93 «- 771100 5 AL 5»? Quad/mam, MM,
lmwmmm [mm/m Wimpwmd W
‘kpos/Huc mow/13.
404A wot mam MAMZIVZZ Fiﬁmwwg, ,_
‘B, MAI/5 Al? We"") +01}; C’M‘J- , , , ,
",507865940+-5940.txt
1050,1051.0,/home/ila/Documents/repos/python-works/artificialintelligence/machine_learning/doc_classification/classifydata/ocr_samples/handwritten/505885325_505885326.txt,handwritten,"- (1) fwﬂwihﬁaﬂfﬁw
ﬂmw— ﬁnd/m Jaw? -f (WW/u. ”a n Mum/12.)
M» Jim 4141, 76/404»; Maw/mac. MWJ

szflfwd 14/346"". 44m%‘mﬁﬂ/- d!» w _
(7 17 A117 MaA-rwéjf . JMad 14421-
a? c»y- 444 (274 44a warning,
a mwoa A” 7— 47.

”Ky/$304 éwm’ MW umem/Wa4 a
Macy/v Mun/a. A

i—QLW — Kmadm ac I'm/$4.0A) at 4
mez équfli 5 W
m 1 ”may?“ wawﬂm/M
m MIsz/xw/Aﬂ 74 144, M%
Win Mamopyz/xwaw,

61) JM 7&7 7/4449“: yaw ﬂaw-Mm
(ﬂu/444]? 0,0th 4/1114»; v‘» 4.41,“ 5/4 m;m (W
2! m ﬁAacM/Gdag’flyam.
an» award M ' W444 2
J a (In (jwrfnv WM; 64;
MT» ’h 5,1 5-17
[M‘c k I? ‘ 35,
w — 5m ﬂmw— KM 341m“ AM.
7 ﬂyw‘ ﬁg”? 77, W
",505885325_505885326.txt
1051,1052.0,/home/ila/Documents/repos/python-works/artificialintelligence/machine_learning/doc_classification/classifydata/ocr_samples/handwritten/518228059+-8061.txt,handwritten,".- ? LEGEND
x¥ -
h ‘ 5; E
if g
ﬂ 13
. $1;
535
an
T 139m
",518228059+-8061.txt
1052,1053.0,/home/ila/Documents/repos/python-works/artificialintelligence/machine_learning/doc_classification/classifydata/ocr_samples/handwritten/511118112+-8123.txt,handwritten,"' ~ 72 ‘(1 mid)“
v (use 3 mm; M
o sag ca agajLL “Lot
. Mus} um ”A
WALK AAA (ma: |3‘Lo‘1\) 1' H* Angkor
(Maﬁa Amt (MA: quoﬂ 2? H‘ M(
(kkm Anal (JMA: mz.rz) ,,,,,,3LH’JAmJ®r
Nwinlmg (ma: uaz zx\ ,, ,
7X 51, sma é 2.5ﬁ2 ntga‘ﬁnbg moans m1»:
, we ”NJ
NM o-onsnvu HAM «film-(1 ,
Oak 0 conca‘l New ~u mm!
mag [- col'SiS mg“ ”vs/WM
",511118112+-8123.txt
1053,1054.0,/home/ila/Documents/repos/python-works/artificialintelligence/machine_learning/doc_classification/classifydata/ocr_samples/handwritten/522858442+-8442.txt,handwritten,"‘ N
",522858442+-8442.txt
1054,1055.0,/home/ila/Documents/repos/python-works/artificialintelligence/machine_learning/doc_classification/classifydata/ocr_samples/handwritten/514875150+-5150.txt,handwritten,"j , .
AZ” Lu; ' / J
/» n 71] , ‘
jﬂ, My /1 ”4m, Jaw Jim u .
747 Mm 24W A ”4, W/ “0431, Am“ A“:
, f 1
W954,- Qeﬂz 40 (<4 ‘lulll/ 4.4.x Oriya/141, —~
ji/Cajou/ iﬁ’Mﬁ afj/Zalwwl'jacuw/Zdtu.
d—mw mwz 1 L411: My; 1&44J417/7 fax/1447x—
7a M W“ 41 7
2215: W'/(¢.Aai/</f 7&4 7méamux< x41 1
”7 7 7M 4M 42fo i
~%’7~¢q WZ4<Laz Mb ”74444 éfJ/MM
am“. [AM 4444 JWW4
«w w
C“? “7M”; W?"" A]; 4/741qu
4.4447 74a“; aczym J
/~ 1
WIN ZZZ“ SAW xii/4x2; J
7.7 07795
an — g
Mum/Q
k—‘~_—
",514875150+-5150.txt
1055,1056.0,/home/ila/Documents/repos/python-works/artificialintelligence/machine_learning/doc_classification/classifydata/ocr_samples/handwritten/515946031+-6032.txt,handwritten,"_T_____———__—
q
2 , F)”
, — DOORS 9&6“?
""j; 24121423; “j"" % 21900ampneus‘.,|<anmcwmemos‘ 3;
“3 ""“‘am’§ :2 swam-37m) _
‘ (5me
mQMXDW, 1,1 : . ,‘, , ‘,
‘1‘.W§>Ad»y$<}mﬂﬁw H.
imﬁ)? ilelh) ‘ﬁr .‘ i
rm Mm Qwsi vi
W kw M ‘ , ‘ mum
Mwmbmk NMQN‘L, ‘.
ms‘ w Wfﬁﬁﬁ“ Q”?
‘ ‘ Wmﬁmmgwmgﬁwww
Wﬁfm 325m“ Q "" i
w “22mm“
Maw? r mywmﬁ ,5
2 f ‘ ‘ \ W ‘ w ;
.‘,‘15\,,‘,,‘,‘J,\5ﬂex \§
H}‘w”ful""ﬂ?gﬂ‘y1w5‘
",515946031+-6032.txt
1056,1057.0,/home/ila/Documents/repos/python-works/artificialintelligence/machine_learning/doc_classification/classifydata/ocr_samples/handwritten/518441942_518441943.txt,handwritten,"R. J'. Re zno/ds Tobacco Co.
/-frzo PM?!”
To: 451 71 gth?
Date: (0 »(~u z “w. work'orsmokon""
MM
- Message: A H
“Ax/w U 57“ / v m/‘
—
M;
(E; : $5; 3323; 51—20? QM
Page Q of 3 E
15369 NE 90th, Redmond, WA 98073
Phone (425) 885-2905 Fax (425) 881-9318
",518441942_518441943.txt
1057,1058.0,/home/ila/Documents/repos/python-works/artificialintelligence/machine_learning/doc_classification/classifydata/ocr_samples/handwritten/505882070.txt,handwritten,""" ‘ . 51/0, 4&6
.i ’ 7°“
Mﬁ—M
411 g 41 074/04 cy : NI— (”3 my
3 zp/O/Aos Fjj‘ C
gum VlT/P/[f /7‘&ﬁir//ZLAM/W> w! J: - V— cu; CEA/ __
ACEZﬂ/A/ CV, Zfz- {ff/xi
ACé'QL _ cy,-i~u/;a«
KW}: MﬁF-J /-A’7afavz _ Lyra/q 5 14a/
Cz Zc fog; 52, 3:~~f/a_o‘/ 77—
5 zf/FpLE L, w]
‘ llVyl/A/I; Aug7gfgzé£rz£g of: mm (4 Zuc
‘ aﬁ—
4cézw mm yawn” __ 7
05:0 1274/75/1'44’1'? 14“; m"" L — by“?
W, ‘ ' _'
7Cyl: prpy a/fA/a/ve‘ Jfof g }-»—mg¢ - 4 w ., 7? a 77
J A' / -: 1 .£ 51, cﬂ-J/z-flg
Fr/fg M 4/5""in17) / Jag/759g; - fﬂﬂg- Iﬂj’o C, 7,7
ﬁdzéfgﬁzga_a__ ﬁfiﬁ. “M"" _
73/m MM “1554 «1327/01» laid
5 £514 M mg , 7 7
A_chp_ﬁ_m
g; [of/fa 4 Mrgﬂrz 7
(:lZ€/'(f94 gill-ﬂff747f
_z£4445a_// . h _ ;_k
ézﬂgﬂJI-FQ/aé 7
44.3;f’fmlff 2/4 4 w V. g 7
Amww— n Jﬂiﬁ- ' ”7’5' ‘ﬂg _ ﬁ. 5 7
{my gbgili/{Lj w: my; ~_r- If/rZA ~ , ’ gig-EFE7I01“! as"" 7
k/[a7/A/IL air/edging; gym ‘ A, _ a ‘
MJW r
MM mgngo)‘ $71?
",505882070.txt
1058,1059.0,/home/ila/Documents/repos/python-works/artificialintelligence/machine_learning/doc_classification/classifydata/ocr_samples/handwritten/505974007.txt,handwritten,"éJ/ﬂﬁ7
\ \
(4 Swﬂxq‘fvﬂ-{QE'TV
;._>4' .' z}
(w' .
u?‘}“; $'~n~o'~o~a
. N0. $4,
P“°Nv\f§\-‘°“\'w@;oﬁ
r§'
' - I
, ..A‘[,, .,‘
W. a?
, .
. .— ‘h“‘b\s
&§E§n~ki§—3A§éﬂ§;$r§°
.‘ “ V
(,u\b\.;§h* §
‘ H
' “xkxxh.
?:[:::::$*z$xa
&a§z:at¥~23*_
' 77
§\\:\§i§ﬁak'{§
$\:«‘¢§~°EN\-’°‘p>—
0:00
V
A}
' 4?-
'~~.~‘°.;‘°;g~§~l
;§P33§§§325é%
0 meow <\
{52.gqv5‘N‘m vg‘s
§
, gf
~*}t° ‘°Z°t°t““,°f\> “it
0.5“. ants”:
____—
",505974007.txt
1059,1060.0,/home/ila/Documents/repos/python-works/artificialintelligence/machine_learning/doc_classification/classifydata/ocr_samples/handwritten/520761723+-1725.txt,handwritten,"gm? ﬂﬂﬁmﬁwm ‘ “ii , ' ..
\ 2:3“ g v at: , 4 §§ ""L;Qéj.t'f;;” ¢EL v»
“ ""-.,;'-~ 1 \ , 5? “T: “g'
' 0 4m . , Fiﬁ
> X5ﬂ7mowsZ/Ja , _ “77:11:21""? __
ii MR-Wrm , _, ‘ I
, L k u. ~ Hg”.
WW/Tlnrﬁm! ,. v ""t"":
H l
i} ""Vt Mw 0 60377:me 7m ﬁrm; Hav—
H 5"", “76445 ﬂow Aw quail-55471”, A m. ,_
‘ I Kan.» I‘m our», avaFquo/D, “75:1;11:
H J: m be charm/076,!Ql1ﬂf1""t¢£ abmgmq,,1&m
i Mama, Ni&7.ﬁé,ymwlh,
‘ an- was g swag—NAM. <_,
,, AMngMwﬁﬂiw
QLMMMMMM“
. , 1 ”14:4 _ ,,,,,,..._~ ,,,,,—____,,
, , . f“ EQTEMLL,M?MQ¢AMIQ¢J’LV
A, W lﬂs‘wﬁnmanzg “gegﬁggzqagﬁw?
, 7,, F! Amy» InSMMA&&&—_£§_LM,
111 “few 3 mwﬂewﬂom 27ng
iv MGUM/bm ﬂue um‘ra wit“?
_ ;; am, “11405, W Mﬂm‘ﬁnﬂaﬂq .,
.‘i m
, [F m 14> n», cw», was», we 3;
W JL/ Lam m mm mow :
v ‘W‘bi’wmwmﬁbmm Mk 5
; ﬂue—m Gw- Arm 37724 “Jae-um
",520761723+-1725.txt
1060,1061.0,/home/ila/Documents/repos/python-works/artificialintelligence/machine_learning/doc_classification/classifydata/ocr_samples/handwritten/517687828+-7829.txt,handwritten,"\\ r \ '
M “a“ 3X \\\: “mm, a \ “A
. h m $va WM a um m §\w’6§ Am “13“ m5
a} mm MM, §\\ um} §ém§ um “Nam méﬁ, ‘hﬁ m»
. (m0 N}, \\m&vk§vbwﬂa NW mwéx “in“.
Am“, 3 Exam mm &m Max 30 Wmm‘xw 3X w MA
“Rpm“ \x> ‘m kl“) QM. N Akﬁn.» $a§ 3&4» Q‘nm
Mm'é \\\ \\\\\N6R\'d1§§ Rh \&u\~mmsnm\\?\ QR“- XXL mm
a}; \ aw mu m WV“. km W m, u mm
3» xgaaw X, §Xlw§mb \\ OM Xmm a Qévéﬁ m\m&
wk. x My) kn a“ wab 0m w méﬁa» \\Mm hum
“3mm -'« m Mdbvm 3mm“, bu hawk) (Exam SW NM
W“ Y? “0 O
4’ RNA xtﬁk Agni QNX mm “6“ km ﬁn
RNA“
0 m NA
“6 “W
. Ll‘
",517687828+-7829.txt
1061,1062.0,/home/ila/Documents/repos/python-works/artificialintelligence/machine_learning/doc_classification/classifydata/ocr_samples/handwritten/505878732.txt,handwritten,"u 1 uzsk 2 WEEKS 1 mum

75m; 0 -z.zzm mm” 0.0917

55/201 43 41.0259 vtmzsz

“use a mmzxs amzza umzss
v-
a
0,
<4
m
y
ﬁ

I
",505878732.txt
1062,1063.0,/home/ila/Documents/repos/python-works/artificialintelligence/machine_learning/doc_classification/classifydata/ocr_samples/handwritten/515947032+-7034.txt,handwritten,"JWWO
ﬁZWM/m
T jaﬁ Vex/L
FWﬂwéL/
za3gwr‘f5vﬂw3ﬂﬂ , ..
wﬁwgkwMwéarmfﬂz.,,z,7/mw,§ ,
ﬁm/oﬂjé
mm?” W” M; w
M ,?/wz¢u WW W
wan 5/2141) %W
1 —» / 5M
M w % /J cw.
, 7 ‘ Wrap”- M,
%0Mwup%§2/
",515947032+-7034.txt
1063,1064.0,/home/ila/Documents/repos/python-works/artificialintelligence/machine_learning/doc_classification/classifydata/ocr_samples/handwritten/505840028.txt,handwritten,"7 20 f?—
ﬁm . c 1,4 Ar
féw 4am 474: 4
”947 ‘ '
my
//z.7
lué I
/039 "" “ in
//646 > K
, NH
/017
NA/A/ .
m! I] b? ‘ ‘
Ma 3
NFL 11
095 1
/04A 5
M.
£42;
",505840028.txt
1064,1065.0,/home/ila/Documents/repos/python-works/artificialintelligence/machine_learning/doc_classification/classifydata/ocr_samples/handwritten/518301658+-1659.txt,handwritten,"M4.   M""
z/ac/ MM
‘ M %§%9m44 '
”ff/w «722W5
”44,4227”; id 4;
“WWW/ﬁg
Z” “7 1/52
' k A / MAM/W
‘aﬁ 0 ""7‘55’
3 ' \ my
ﬂy ’
",518301658+-1659.txt
1065,1066.0,/home/ila/Documents/repos/python-works/artificialintelligence/machine_learning/doc_classification/classifydata/ocr_samples/handwritten/502333589.txt,handwritten,"i .
i I M‘)"" {M}. 5
' 1/471/zr4pJ/‘4w ﬂaw/W a, uw
x? JWVW/fé 7/45,
as“ ﬂ.-
‘ Maﬁa i/M/w/(wa Jﬁmu.
7: 557 Aux/f «24 my Amy/“(7 my way
i, M ' 1 J/u M‘ “MAM? “Ami?” “A;
7K [ﬁg y/ﬁv W 34“ Magma CAM: pf
W 7/44 JM/é AM a Myngwmw gt
(”a/5M? M ,,%v [Mng/M
J/mxa, ma Alﬁe/f k”—
7weve I ”Mia,
/% Kym“ fmj
# bwgg
/£ 4 2
4 mimwzaf WM
",502333589.txt
1066,1067.0,/home/ila/Documents/repos/python-works/artificialintelligence/machine_learning/doc_classification/classifydata/ocr_samples/handwritten/515947403+-7405.txt,handwritten,"Uri/”Jr ‘ rrrr‘rfrrl‘lt

, J : ﬁ-miﬁw

' xxx xxx? 1 ‘

fig—n,“ i'L?1"".“nz-4_n'v1.r’}_irjugh; ' ' $LTMQ

merg® Wu

I 15’ X“. M KN,“
A W ngk
1 xﬁt x
",515947403+-7405.txt
1067,1068.0,/home/ila/Documents/repos/python-works/artificialintelligence/machine_learning/doc_classification/classifydata/ocr_samples/handwritten/514740830+-0832.txt,handwritten,"I
With mm! 343444
. , ﬁllgrab‘fvui ﬁw 3“ aw. 5:sz “04 M W!»
lwhﬁ mm“
“W” ﬂaw
~ Man/M W‘IZSMWM
ZW‘W'An4/Z ml Sims v —\
4 Mr .W 1‘s.
» ﬁgs , Tut mu (”MM 1473
Gr !J Wu vim Mass
unmwmarﬂmw ma 914/19 WWW.
W]. Nd M vtd
. than Lffﬂbl,7M A [mu VW m; (m 4.43”, “mm/v""
1mm «DJWW
m/ Cw J W”! 314W (lg-42>
’f~ [YWrW/I
PLmﬁu pk? : 13¢~h 1»ch
mm L (PM
M stpth/ m
ﬁwﬂwws 3 » LMWJ 5414-5 j' E
. o
",514740830+-0832.txt
1068,1069.0,/home/ila/Documents/repos/python-works/artificialintelligence/machine_learning/doc_classification/classifydata/ocr_samples/handwritten/518141781+-1782.txt,handwritten,". ' / ""p76“ 97
‘/_~o;M /""/9N,(5A45ﬂfm/
d'ﬂ‘” Wag/v
rah/coma? éféon/
9791s?
, ﬂ, wmm n"" M/h/ goldﬁsh/f
. W»— A JADRTA/a/‘c' 79 xm/
Win/”you, m/(LL/ »/—/.I K/f JEEA/
4 /»/&e91. 5Max£m Fan. Jay/Zr, [ ‘“5
M5149; gsE/x/ Aacs 70 ﬁx”) AVA/$7764.
. MFA/ML grow/D Wr- comb Mug;
3'sz 7-0 73/5 JAWJFﬂaWﬂ/‘l 1 wow»
$57“ Jim ﬂéwk «4'an Ala/4)» ﬁwt
A/Ezu aﬂ/wsc ffs/w/WoLJ 445 70.51""
00/147 1 L5 655“ uni/74”, /-‘ofu_
jJMo/(E Fox. my «may ﬁ‘a‘tLJO/n/IVL
ﬂcsmrms, Pym; its/loaf, I EA/Jay 2:7
ijME 455; ”MK/Zﬂf/K A PAXT
A 1/45 M an“ dﬂM/ ”FL/0 ﬁ/LU) Swift/y 4
(7009 mef, Jaw/m4 70 ME A? A//;I
fvynw/Vts fa! m/ 4/1151 WU {MA/“r Adi/IE
, 17) Ann: ﬁmuj Fang Goff/(562205671 57-5,
ﬂyyuﬂy haw ﬁlGﬂ/A/J _60M1: ow our
. a): LL 5:7 Fay/M amen/ac mm 1131
‘ (12 W
",518141781+-1782.txt
1069,1070.0,/home/ila/Documents/repos/python-works/artificialintelligence/machine_learning/doc_classification/classifydata/ocr_samples/handwritten/518293337+-3338.txt,handwritten,"To w/m'h Hwy tuna/q, , , 3'7'7—57; W,

My Mme f: BAAM Goya? flew bur/7517” 7‘

”Car/owningwh, candy/Tan a-f youfﬁlﬂuc‘f fnwﬁmeW,

.I pwlmmﬁ Liﬂn, 1h. , 4“ 35,14 ”Mel. . ”75,1,

. . purww 4 44mm ,,o1”,,,CAme,/,,F,x/f¢rs in m sofi,p_44k, 7

FHA—[grand rum ma 15,110, 1@,ﬁrsi,ﬂﬁclsE¢/,,,

a. ,,J_j,As4<-,J HQ, ”47/ uﬂﬁ/ﬂégﬂ—Iiongﬂj-Sgwé&._

ﬂ,” ﬂ4g15i er? iEAggﬁfﬂlﬁsfmA,,@u.7te,:€inJ magi... thy—Mack...“

fwd WT gnJ, m Mum was. Paving/J"" I way/dwrré/Ms

H if yw “WU;.Le1mbvf5z'.,mﬁr,ﬁiﬁ,,¢4d¢¢,oﬁ7

. {15an Ir’cs A buy A non“, ,mdan4r,1/¢,pfu¢iu/um7

LTNS [5 ﬁli’fnsijﬂjémhﬁunfmA

J7y ears pf Canfllbyﬁﬁf'byjhujmﬁLyﬁvLﬂLgﬁd/yj;

1.7“ nK W for, ywclfmg 7AAJJL0fjjAJI/Jﬂ4i777

,, ,, ,, v” W kaiﬁ...____..... n ..,ﬁ/‘/'A4/,,Gv..en_...___

, A, 6X3 ,,,,77,,7,¢aeAL¢/JJJL

,, 4&5, , , M _«wzmﬂfmﬂol

, y, A ,,,,,;,,,,i,,,,,,,,,,,,,,,74

\ ,

.. T , . v,_._.._...______________T___‘
\

\"" W , ,, ,, 7,7""77W , ,,,,7""7'

_._,, ”I; 7m ""m 74*.________Mﬂ~v_ 5.7
H
",518293337+-3338.txt
